# Column 1  : time t
# Column 2  : kinetic energy E_k [=(u^2+v^2+w^2)/2]
# Column 3  : dissipation epsilon_t [=-dE_k/dt]
# Column 4  : dissipation epsilon [= nu ((du/dx)^2+(du/dy)^2+(du/dz)^2+(dv/dx)^2+(dv/dy)^2+(dv/dz)^2+(dw/dx)^2+(dw/dy)^2+(dw/dz)^2)]
# Column 5  : enstrophy Dzeta [=2 nu epsilon]
# Column 6  : mean square u^2
# Column 7  : mean square v^2
# Column 8  : mean square w^2
# Column 9  : mean square (du/dx)^2
# Column 10 : mean square (du/dy)^2
# Column 11 : mean square (du/dz)^2
# Column 12 : mean square (dv/dx)^2
# Column 13 : mean square (dv/dy)^2
# Column 14 : mean square (dv/dz)^2
# Column 15 : mean square (dw/dx)^2
# Column 16 : mean square (dw/dy)^2
# Column 17 : mean square (dw/dz)^2
   4.055044865367E-01   1.254784087439E-01   4.806260806996E-04   4.786768087295E-04   3.787551115672E-01   1.248457281109E-01   1.248457284557E-01   1.265360921050E-03   1.281794485543E-01   1.229155829389E-01   1.254181543756E-01   1.229155833486E-01   1.281794421994E-01   1.254181544683E-01   2.558404290552E-03   2.558404615020E-03   5.112801336222E-03
   4.268468279334E-01   1.254680505770E-01   4.815002038839E-04   4.795276173466E-04   3.794202637409E-01   1.247680259449E-01   1.247680254941E-01   1.400049715057E-03   1.283136536514E-01   1.227827962656E-01   1.255480505185E-01   1.227827957684E-01   1.283136460614E-01   1.255480502527E-01   2.837402628989E-03   2.837402345339E-03   5.656629355734E-03
   4.481891693301E-01   1.254576738565E-01   4.824232562702E-04   4.804263786415E-04   3.801227765930E-01   1.246870507062E-01   1.246870512939E-01   1.541245712932E-03   1.284552950416E-01   1.226454387347E-01   1.256853264569E-01   1.226454393744E-01   1.284552952715E-01   1.256853268415E-01   3.131300726295E-03   3.131300885571E-03   6.226658276737E-03
   4.695315107267E-01   1.254472793339E-01   4.833955856231E-04   4.813734560670E-04   3.808629135945E-01   1.246028345083E-01   1.246028356315E-01   1.688888527942E-03   1.286043947271E-01   1.225037560631E-01   1.258300310119E-01   1.225037573021E-01   1.286043946642E-01   1.258300317002E-01   3.440189312311E-03   3.440189805809E-03   6.822637506274E-03
   4.908738521234E-01   1.254368656784E-01   4.844175489184E-04   4.823692250630E-04   3.816409485140E-01   1.245154026470E-01   1.245154029416E-01   1.842925768092E-03   1.287609483538E-01   1.223579956284E-01   1.259821920022E-01   1.223579959474E-01   1.287609561526E-01   1.259821921945E-01   3.764179784016E-03   3.764179897395E-03   7.444347688360E-03
   5.122161935201E-01   1.254264351382E-01   4.854894778513E-04   4.834141133615E-04   3.824571707727E-01   1.244247956577E-01   1.244247963040E-01   2.003278314658E-03   1.289249803304E-01   1.222084222189E-01   1.261418950457E-01   1.222084227984E-01   1.289249743818E-01   1.261418962339E-01   4.103350467511E-03   4.103349383005E-03   8.091462194082E-03
   5.335585349167E-01   1.254159853302E-01   4.866117658773E-04   4.845085169079E-04   3.833118767856E-01   1.243310317843E-01   1.243310328620E-01   2.169906014125E-03   1.290964488736E-01   1.220552935422E-01   1.263091409305E-01   1.220552947252E-01   1.290964576774E-01   1.263091416710E-01   4.457851062644E-03   4.457851296857E-03   8.763809708001E-03
   5.549008763134E-01   1.254055184933E-01   4.877848196900E-04   4.856528870222E-04   3.842053823073E-01   1.242341529116E-01   1.242341533339E-01   2.342730741183E-03   1.292753944649E-01   1.218988898406E-01   1.264840123836E-01   1.218988902993E-01   1.292753991999E-01   1.264840129007E-01   4.827782646235E-03   4.827782516409E-03   9.461073807494E-03
   5.762432177101E-01   1.253950334758E-01   4.890090205205E-04   4.868476804530E-04   3.851380072611E-01   1.241341911037E-01   1.241341905304E-01   2.521685317537E-03   1.294618063960E-01   1.217394864946E-01   1.266665655036E-01   1.217394859655E-01   1.294618055499E-01   1.266665646764E-01   5.213266572712E-03   5.213266805875E-03   1.018297571289E-02
   5.975855591068E-01   1.253845319053E-01   4.902848150309E-04   4.880933756098E-04   3.861100896113E-01   1.240311817010E-01   1.240311816171E-01   2.706700492470E-03   1.296556814611E-01   1.215773724401E-01   1.268568636722E-01   1.215773723529E-01   1.296556817855E-01   1.268568638121E-01   5.614438682334E-03   5.614438262201E-03   1.092922916759E-02
   6.189279005034E-01   1.253740128692E-01   4.916126148843E-04   4.893904545822E-04   3.871219726221E-01   1.239251603691E-01   1.239251611930E-01   2.897704176413E-03   1.298570168864E-01   1.214128370003E-01   1.270549746512E-01   1.214128379561E-01   1.298570204608E-01   1.270549752025E-01   6.031431119166E-03   6.031431234299E-03   1.169954001886E-02
   6.402702419001E-01   1.253634776260E-01   4.929928952425E-04   4.907394361117E-04   3.881740169173E-01   1.238161625792E-01   1.238161614895E-01   3.094631183326E-03   1.300658039976E-01   1.212461798537E-01   1.272609575817E-01   1.212461788998E-01   1.300658014737E-01   1.272609553455E-01   6.464404585346E-03   6.464406295084E-03   1.249364507869E-02
   6.616125832968E-01   1.253529256922E-01   4.944261085690E-04   4.921408413358E-04   3.892665877773E-01   1.237042293849E-01   1.237042295547E-01   3.297392444875E-03   1.302820500618E-01   1.210777014441E-01   1.274749120040E-01   1.210777016173E-01   1.302820489096E-01   1.274749123242E-01   6.913485589334E-03   6.913485271566E-03   1.331117741062E-02
   6.829549246934E-01   1.253423580251E-01   4.959127495038E-04   4.935952156061E-04   3.904000674119E-01   1.235893951857E-01   1.235893912207E-01   3.505929643872E-03   1.305057345393E-01   1.209077092247E-01   1.276968889227E-01   1.209077049723E-01   1.305057178882E-01   1.276968854137E-01   7.378859990470E-03   7.378859852586E-03   1.415190621107E-02
   7.042972660901E-01   1.253317750862E-01   4.974532656492E-04   4.951031366175E-04   3.915748448656E-01   1.234717057620E-01   1.234717058977E-01   3.720138512588E-03   1.307368441683E-01   1.207365151047E-01   1.279270223998E-01   1.207365150964E-01   1.307368397873E-01   1.279270228738E-01   7.860648470531E-03   7.860648034454E-03   1.501540144970E-02
   7.256396074868E-01   1.253211775549E-01   4.990481975389E-04   4.966651727145E-04   3.927913214594E-01   1.233512004827E-01   1.233511992832E-01   3.939955344001E-03   1.309753735637E-01   1.205644367254E-01   1.281653778908E-01   1.205644353858E-01   1.309753686677E-01   1.281653773757E-01   8.359049418757E-03   8.359048256270E-03   1.590141220629E-02
   7.469819488834E-01   1.253105652540E-01   5.006980455133E-04   4.982819261145E-04   3.940499082648E-01   1.232279162736E-01   1.232279179945E-01   4.165296239891E-03   1.312212956815E-01   1.203917880338E-01   1.284120544004E-01   1.203917898323E-01   1.312212929816E-01   1.284120562156E-01   8.874233897054E-03   8.874233315677E-03   1.680960031753E-02
   7.683242902801E-01   1.252999399140E-01   5.024033610027E-04   4.999540111148E-04   3.953510281572E-01   1.231019053129E-01   1.231019046692E-01   4.396069846000E-03   1.314746150139E-01   1.202188986052E-01   1.286671784563E-01   1.202188979137E-01   1.314746084714E-01   1.286671781259E-01   9.406371047016E-03   9.406370300505E-03   1.773959902557E-02
   7.896666316768E-01   1.252893008928E-01   5.041646494001E-04   5.016820684807E-04   3.966951112517E-01   1.229731990156E-01   1.229732017439E-01   4.632201026123E-03   1.317352665179E-01   1.200460863853E-01   1.289308372306E-01   1.200460893334E-01   1.317352657764E-01   1.289308394663E-01   9.955668710271E-03   9.955669048950E-03   1.869110830264E-02
   8.110089730735E-01   1.252786496655E-01   5.059825149855E-04   5.034667396157E-04   3.980826012461E-01   1.228418525514E-01   1.228418503315E-01   4.873596448162E-03   1.320032719465E-01   1.198736848126E-01   1.292031683507E-01   1.198736823538E-01   1.320032632886E-01   1.292031667278E-01   1.052230810022E-02   1.052230728788E-02   1.966376036637E-02
   8.323513144701E-01   1.252679862047E-01   5.078574699779E-04   5.053087089048E-04   3.995139485928E-01   1.227078995739E-01   1.227079012856E-01   5.120171549832E-03   1.322785499434E-01   1.197020179456E-01   1.294842855348E-01   1.197020197405E-01   1.322785515144E-01   1.294842875300E-01   1.110649956192E-02   1.110649910096E-02   2.065721370358E-02
   8.536936558668E-01   1.252573122448E-01   5.097901387022E-04   5.072086560362E-04   4.009896169961E-01   1.225714066235E-01   1.225714028978E-01   5.371814968239E-03   1.325611477136E-01   1.195314285222E-01   1.297743749071E-01   1.195314243757E-01   1.325611355481E-01   1.297743716437E-01   1.170840697728E-02   1.170840634883E-02   2.167103192128E-02
   8.750359972635E-01   1.252466273963E-01   5.117810708916E-04   5.091672992602E-04   4.025100756722E-01   1.224323899893E-01   1.224323900039E-01   5.628474799366E-03   1.328509153752E-01   1.193622349832E-01   1.300734895104E-01   1.193622352735E-01   1.328509154887E-01   1.300734901023E-01   1.232832214355E-02   1.232832011387E-02   2.270500939473E-02
   8.963783386601E-01   1.252359320945E-01   5.138308906696E-04   5.111853497794E-04   4.040758059977E-01   1.222909222075E-01   1.222909234110E-01   5.890018570523E-03   1.331479009018E-01   1.191947868116E-01   1.303818673862E-01   1.191947879198E-01   1.331479120833E-01   1.303818689490E-01   1.296638575757E-02   1.296638481774E-02   2.375862390624E-02
   9.177206800568E-01   1.252252286083E-01   5.159402164401E-04   5.132635652035E-04   4.056873002293E-01   1.221470393087E-01   1.221470391848E-01   6.156378723225E-03   1.334520254558E-01   1.190294132627E-01   1.306996138279E-01   1.190294133932E-01   1.334520275752E-01   1.306996138876E-01   1.362287393031E-02   1.362287274343E-02   2.483161930516E-02
   9.390630214535E-01   1.252145161365E-01   5.181096497742E-04   5.154027062306E-04   4.073450561740E-01   1.220007907235E-01   1.220007941562E-01   6.427447393272E-03   1.337632296409E-01   1.188664517590E-01   1.310269181320E-01   1.188664555597E-01   1.337632461957E-01   1.310269217870E-01   1.429799526106E-02   1.429799404136E-02   2.592356361657E-02
   9.604053628501E-01   1.252037969905E-01   5.203398570054E-04   5.176035574331E-04   4.090495856337E-01   1.218522292450E-01   1.218522277309E-01   6.703137005066E-03   1.340814870129E-01   1.187062438161E-01   1.313639479320E-01   1.187062425788E-01   1.340814777837E-01   1.313639455267E-01   1.499199904060E-02   1.499199950057E-02   2.703412804663E-02
   9.817477042468E-01   1.251930706538E-01   5.226314487432E-04   5.198669278610E-04   4.108014039766E-01   1.217014049491E-01   1.217014053424E-01   6.983331015963E-03   1.344067167569E-01   1.185491265435E-01   1.317109170084E-01   1.185491270435E-01   1.344067100993E-01   1.317109173153E-01   1.570509874252E-02   1.570509868102E-02   2.816285078088E-02
   1.003090045643E+00   1.251823395568E-01   5.249851093300E-04   5.221936366073E-04   4.126010440002E-01   1.215483591157E-01   1.215483581979E-01   7.267961800049E-03   1.347388355488E-01   1.183954339592E-01   1.320679664117E-01   1.183954330593E-01   1.347388291731E-01   1.320679657011E-01   1.643759383988E-02   1.643759326240E-02   2.930948050870E-02
   1.024432387040E+00   1.251716029626E-01   5.274015056031E-04   5.245845295542E-04   4.144490357390E-01   1.213931613945E-01   1.213931603647E-01   7.556884166114E-03   1.350778418692E-01   1.182455128137E-01   1.324353898810E-01   1.182455117949E-01   1.350778350921E-01   1.324353886055E-01   1.718965516572E-02   1.718965563486E-02   3.047344936446E-02
   1.045774728437E+00   1.251608628460E-01   5.298813122173E-04   5.270404720569E-04   4.163459307609E-01   1.212358457312E-01   1.212358446362E-01   7.850035324646E-03   1.354235990229E-01   1.180996918092E-01   1.328133279592E-01   1.180996905364E-01   1.354236021978E-01   1.328133265906E-01   1.796160823863E-02   1.796160886243E-02   3.165452531752E-02
   1.067117069833E+00   1.251501191858E-01   5.324252067142E-04   5.295623564985E-04   4.182922788784E-01   1.210764718924E-01   1.210764711529E-01   8.147295326281E-03   1.357760535964E-01   1.179583159329E-01   1.332020434915E-01   1.179583150450E-01   1.357760480050E-01   1.332020433863E-01   1.875368644531E-02   1.875368545890E-02   3.285225288862E-02
   1.088459411230E+00   1.251393734945E-01   5.350339075641E-04   5.321510824093E-04   4.202886473669E-01   1.209150903154E-01   1.209150886247E-01   8.448568048841E-03   1.361351169052E-01   1.178217176814E-01   1.336017638271E-01   1.178217156172E-01   1.361351185592E-01   1.336017620786E-01   1.956615882470E-02   1.956615919802E-02   3.406626072664E-02
   1.109801752627E+00   1.251286268554E-01   5.377081058584E-04   5.348075974901E-04   4.223356063345E-01   1.207517585913E-01   1.207517573827E-01   8.753737736940E-03   1.365007085931E-01   1.176902383809E-01   1.340127595022E-01   1.176902368586E-01   1.365007065057E-01   1.340127587244E-01   2.039928221836E-02   2.039928224723E-02   3.529611799070E-02
   1.131144094023E+00   1.251178797247E-01   5.404485432796E-04   5.375328406351E-04   4.244337376847E-01   1.205865275160E-01   1.205865255115E-01   9.062706421883E-03   1.368727407772E-01   1.175642082853E-01   1.344352815039E-01   1.175642062882E-01   1.368727413160E-01   1.344352778609E-01   2.125333255206E-02   2.125333397151E-02   3.654144975328E-02
   1.152486435420E+00   1.251071337585E-01   5.432559306676E-04   5.403278033611E-04   4.265836321492E-01   1.204194475217E-01   1.204194497419E-01   9.375370253243E-03   1.372510858450E-01   1.174439636780E-01   1.348695920377E-01   1.174439663433E-01   1.372510917083E-01   1.348695945872E-01   2.212859911385E-02   2.212859782682E-02   3.780188554306E-02
   1.173828776817E+00   1.250963885822E-01   5.461310186587E-04   5.431934751280E-04   4.287858859884E-01   1.202505739081E-01   1.202505736979E-01   9.691629558290E-03   1.376356565074E-01   1.173298378844E-01   1.353159736150E-01   1.173298378517E-01   1.376356487124E-01   1.353159731627E-01   2.302536432330E-02   2.302536389160E-02   3.907704496692E-02
   1.195171118214E+00   1.250856471677E-01   5.490745695967E-04   5.461308939209E-04   4.310411090704E-01   1.200799656359E-01   1.200799658066E-01   1.001136289295E-02   1.380263510868E-01   1.172221621160E-01   1.357747461282E-01   1.172221620902E-01   1.380263509495E-01   1.357747470255E-01   2.394388403717E-02   2.394388330955E-02   4.036647800468E-02
   1.216513459610E+00   1.250749084523E-01   5.520873217756E-04   5.491411037512E-04   4.333499143037E-01   1.199076765186E-01   1.199076768435E-01   1.033446354261E-02   1.384230643225E-01   1.171212634596E-01   1.362462215591E-01   1.171212641579E-01   1.384230597789E-01   1.362462213283E-01   2.488444115445E-02   2.488444088626E-02   4.166979507715E-02
   1.237855801007E+00   1.250641750097E-01   5.551700703297E-04   5.522251889009E-04   4.357129276411E-01   1.197337571825E-01   1.197337526423E-01   1.066084019463E-02   1.388256494285E-01   1.170274721684E-01   1.367306908991E-01   1.170274669939E-01   1.388256431352E-01   1.367306852359E-01   2.584735041977E-02   2.584735291518E-02   4.298667270898E-02
   1.259198142404E+00   1.250534460307E-01   5.583235754248E-04   5.553842527919E-04   4.381307790375E-01   1.195582695204E-01   1.195582691954E-01   1.099035334565E-02   1.392340292806E-01   1.169411116556E-01   1.372285415857E-01   1.169411113743E-01   1.392340203965E-01   1.372285412900E-01   2.683284305188E-02   2.683284291350E-02   4.431659782929E-02
   1.280540483800E+00   1.250427243115E-01   5.615486528364E-04   5.586194260947E-04   4.406041128171E-01   1.193812655561E-01   1.193812641706E-01   1.132291889632E-02   1.396480495906E-01   1.168625068840E-01   1.377400865655E-01   1.168625053568E-01   1.396480378261E-01   1.377400844819E-01   2.784124317191E-02   2.784124332177E-02   4.565927788758E-02
   1.301882825197E+00   1.250320093168E-01   5.648460811342E-04   5.619318770200E-04   4.431335748322E-01   1.192028078882E-01   1.192028080198E-01   1.165840272557E-02   1.400675964171E-01   1.167919830113E-01   1.382657298971E-01   1.167919828694E-01   1.400676014286E-01   1.382657296886E-01   2.887279477782E-02   2.887279642776E-02   4.701422522204E-02
   1.323225166594E+00   1.250213035703E-01   5.682166961840E-04   5.653227878326E-04   4.457198264823E-01   1.190229471738E-01   1.190229462309E-01   1.199671373596E-02   1.404925415091E-01   1.167298540832E-01   1.388058183178E-01   1.167298529793E-01   1.404925453766E-01   1.388058164319E-01   2.992780951540E-02   2.992781149596E-02   4.838113372022E-02
   1.344567507990E+00   1.250106059253E-01   5.716612867124E-04   5.687933878807E-04   4.483635293427E-01   1.188417369246E-01   1.188417376638E-01   1.233773726234E-02   1.409227192012E-01   1.166764391515E-01   1.393607435412E-01   1.166764392827E-01   1.409227201524E-01   1.393607442397E-01   3.100656956614E-02   3.100657167670E-02   4.975961190090E-02
   1.365909849387E+00   1.249999192689E-01   5.751807096971E-04   5.723449235716E-04   4.510653616381E-01   1.186592426252E-01   1.186592421732E-01   1.268135373938E-02   1.413580256363E-01   1.166320549394E-01   1.399309384503E-01   1.166320538365E-01   1.413580241799E-01   1.399309370905E-01   3.210932864325E-02   3.210933263014E-02   5.114923398954E-02
   1.387252190784E+00   1.249892431133E-01   5.787758070294E-04   5.759786773544E-04   4.538260017990E-01   1.184755122282E-01   1.184755100265E-01   1.302746397191E-02   1.417983017478E-01   1.165970056926E-01   1.405167948640E-01   1.165970027940E-01   1.417982961386E-01   1.405167924900E-01   3.323638832922E-02   3.323639072428E-02   5.254967464186E-02
   1.408594532180E+00   1.249785793561E-01   5.824474234047E-04   5.796959692051E-04   4.566461434409E-01   1.182906080222E-01   1.182906074030E-01   1.337594328706E-02   1.422434188962E-01   1.165716037646E-01   1.411187736368E-01   1.165716026898E-01   1.422434108491E-01   1.411187748830E-01   3.438799396796E-02   3.438799090069E-02   5.396051257652E-02
   1.429936873577E+00   1.249679275845E-01   5.861964198115E-04   5.834981442503E-04   4.595264824631E-01   1.181045923253E-01   1.181045920745E-01   1.372667076914E-02   1.426932370357E-01   1.165561614351E-01   1.417373495449E-01   1.165561604424E-01   1.426932385999E-01   1.417373494852E-01   3.556439107810E-02   3.556439199328E-02   5.538133869789E-02
   1.451279214974E+00   1.249572895423E-01   5.900236729821E-04   5.873865918510E-04   4.624677258953E-01   1.179175107756E-01   1.179175096749E-01   1.407955863405E-02   1.431475898098E-01   1.165509715575E-01   1.423729377397E-01   1.165509703363E-01   1.431475846935E-01   1.423729372425E-01   3.676589032895E-02   3.676588862296E-02   5.681189394964E-02
   1.472621556370E+00   1.249466656967E-01   5.939300528601E-04   5.913627365369E-04   4.654705875796E-01   1.177294320608E-01   1.177294316405E-01   1.443446769208E-02   1.436063508760E-01   1.165563421286E-01   1.430260724993E-01   1.165563415430E-01   1.436063542562E-01   1.430260724659E-01   3.799269387153E-02   3.799269328846E-02   5.825170893859E-02
   1.493963897767E+00   1.249360556941E-01   5.979164556620E-04   5.954280279134E-04   4.685357881566E-01   1.175403984263E-01   1.175403984146E-01   1.479131454726E-02   1.440693425237E-01   1.165725623137E-01   1.436971973462E-01   1.165725622921E-01   1.440693334359E-01   1.436971960863E-01   3.924510202171E-02   3.924510488823E-02   5.970055177837E-02
   1.515306239164E+00   1.249254616659E-01   6.019837963503E-04   5.995839683859E-04   4.716640582027E-01   1.173504832995E-01   1.173504811782E-01   1.514995885402E-02   1.445364570692E-01   1.165999288951E-01   1.443868738477E-01   1.165999267368E-01   1.445364534591E-01   1.443868727443E-01   4.052330752199E-02   4.052330466693E-02   6.115797034183E-02
   1.536648580560E+00   1.249148835251E-01   6.061329667769E-04   6.038320914686E-04   4.748561349420E-01   1.171597282831E-01   1.171597277566E-01   1.551031101068E-02   1.450075036470E-01   1.166387288124E-01   1.450955882160E-01   1.166387273134E-01   1.450074969486E-01   1.450955905657E-01   4.182757891415E-02   4.182757641925E-02   6.262371752692E-02
   1.557990921957E+00   1.249043215252E-01   6.103649027526E-04   6.081739665853E-04   4.781127624285E-01   1.169682127017E-01   1.169682109492E-01   1.587221939952E-02   1.454824184054E-01   1.166892534345E-01   1.458239711839E-01   1.166892508634E-01   1.454824092093E-01   1.458239694060E-01   4.315805779983E-02   4.315805860843E-02   6.409729571980E-02
   1.579333263354E+00   1.248937768946E-01   6.146805221192E-04   6.126112220939E-04   4.814346928000E-01   1.167759632227E-01   1.167759617323E-01   1.623562883429E-02   1.459609368846E-01   1.167517747160E-01   1.465724565525E-01   1.167517732838E-01   1.459609321868E-01   1.465724560412E-01   4.451507673102E-02   4.451507423217E-02   6.557862986713E-02
   1.600675604750E+00   1.248832488543E-01   6.190807758366E-04   6.171455042576E-04   4.848226846983E-01   1.165830623945E-01   1.165830622735E-01   1.660037304052E-02   1.464430278218E-01   1.168265784474E-01   1.473417347850E-01   1.168265789278E-01   1.464430353055E-01   1.473417348439E-01   4.589872043256E-02   4.589871757504E-02   6.706717722854E-02
